Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-May-2019,748.60,748.90,728.20,729.85,737.897269355918219588,950252,9740,701188356.00,618320,65.07,20.70,-18.75
30-April-2019,739.00,753.00,737.50,749.95,749.228316255753617284,738883,10268,553592066.00,245872,33.28,15.50,10.95
26-April-2019,731.00,739.90,729.60,737.10,736.653011824410352275,333801,8583,245895512.00,166329,49.83,10.30,6.10
25-April-2019,736.40,737.55,726.00,728.75,730.804167518676522903,356999,9445,260896357.00,186723,52.30,11.55,-7.65
24-April-2019,727.50,737.80,724.25,736.40,733.487964529904048703,366957,10734,269158543.00,197242,53.75,13.55,8.90
23-April-2019,724.00,729.80,718.50,727.85,726.688714733542319749,322190,5212,234131837.00,154091,47.83,11.30,3.85
22-April-2019,716.40,725.75,715.00,720.60,721.516140241241656475,371246,6690,267859981.00,170779,46.00,10.75,4.20
18-April-2019,724.85,724.85,713.00,716.40,716.636496853237999478,537060,11295,384876797.00,262157,48.81,11.85,-8.45
16-April-2019,728.30,728.50,714.55,723.85,722.746974432956640218,661281,15825,477938842.00,268130,40.55,13.95,-4.45
15-April-2019,725.00,732.00,713.70,726.65,724.368274370294545899,1070699,22887,775580387.00,341619,31.91,18.30,1.65
12-April-2019,746.00,751.50,741.00,747.85,746.953263070453247494,385220,5819,287741336.00,101064,26.24,10.50,1.85
11-April-2019,753.00,753.00,740.05,743.15,743.667071960495824231,375859,5871,279513962.00,179196,47.68,12.95,-9.85
10-April-2019,763.00,766.50,752.70,754.15,761.376130143305246325,325180,5224,247584290.00,161869,49.78,13.80,-8.85
9-April-2019,770.00,773.65,758.30,759.85,764.349025906551156977,336826,6304,257452625.00,124150,36.86,15.35,-10.15
8-April-2019,762.30,769.95,755.95,767.15,762.024457023514654475,314102,6742,239353406.00,108831,34.65,14.00,4.85
5-April-2019,750.00,760.50,748.25,756.25,756.730967704917177669,1341969,6134,1015509500.00,1129709,84.18,12.25,6.25
4-April-2019,751.95,753.80,745.50,748.25,748.594114122381557745,246998,6023,184901249.00,127020,51.43,8.30,-3.70
3-April-2019,759.00,759.05,747.00,754.05,756.441400744959805938,580434,6142,439064308.00,370462,63.82,12.05,-4.95
2-April-2019,757.50,765.45,753.10,757.10,760.028355600718145944,877816,7285,667165051.00,637962,72.68,12.35,-0.40
